Product Name,Cleaned Description,processed_description,tokenized_description,sentiment_score,keyword_count,named_entities,pos_tags
Inventory Planning and Optimization,logility supply chain management software provides advanced analytics optimized planning enable gain competitive advantage integrated business planning demand optimization inventory optimization integration master data management,logility supply chain management software provides advanced analytics optimized planning enable gain competitive advantage integrated planning demand optimization inventory optimization integration master management,"['logility', 'supply', 'chain', 'management', 'software', 'provides', 'advanced', 'analytics', 'optimized', 'planning', 'enable', 'gain', 'competitive', 'advantage', 'integrated', 'planning', 'demand', 'optimization', 'inventory', 'optimization', 'integration', 'master', 'management']",0.4,3,"(S
  logility/NN
  supply/NN
  chain/NN
  management/NN
  software/NN
  provides/VBZ
  advanced/JJ
  analytics/NNS
  optimized/VBD
  planning/VBG
  enable/JJ
  gain/NN
  competitive/JJ
  advantage/NN
  integrated/VBD
  planning/VBG
  demand/NN
  optimization/NN
  inventory/NN
  optimization/NN
  integration/NN
  master/NN
  management/NN)","[('logility', 'NN'), ('supply', 'NN'), ('chain', 'NN'), ('management', 'NN'), ('software', 'NN'), ('provides', 'VBZ'), ('advanced', 'JJ'), ('analytics', 'NNS'), ('optimized', 'VBD'), ('planning', 'VBG'), ('enable', 'JJ'), ('gain', 'NN'), ('competitive', 'JJ'), ('advantage', 'NN'), ('integrated', 'VBD'), ('planning', 'VBG'), ('demand', 'NN'), ('optimization', 'NN'), ('inventory', 'NN'), ('optimization', 'NN'), ('integration', 'NN'), ('master', 'NN'), ('management', 'NN')]"
OnBase,onbase hylands flagship product single enterprise information platform designed manage content processes cases onbase centralizes important business content one secure location delivers relevant information need wherever increase productivity deliver excellent customer service reduce risk across entire enterprise vendor name ap transaction databank imx llc,onbase hylands flagship product single enterprise information designed manage content processes cases onbase centralizes important content one secure location delivers relevant information need wherever increase productivity deliver excellent customer service reduce risk across entire enterprise vendor name ap transaction databank imx llc,"['onbase', 'hylands', 'flagship', 'product', 'single', 'enterprise', 'information', 'designed', 'manage', 'content', 'processes', 'cases', 'onbase', 'centralizes', 'important', 'content', 'one', 'secure', 'location', 'delivers', 'relevant', 'information', 'need', 'wherever', 'increase', 'productivity', 'deliver', 'excellent', 'customer', 'service', 'reduce', 'risk', 'across', 'entire', 'enterprise', 'vendor', 'name', 'ap', 'transaction', 'databank', 'imx', 'llc']",0.3547619047619048,0,"(S
  onbase/NN
  hylands/VBZ
  flagship/JJ
  product/NN
  single/JJ
  enterprise/NN
  information/NN
  designed/VBN
  manage/NN
  content/NN
  processes/VBZ
  cases/NNS
  onbase/NN
  centralizes/VBZ
  important/JJ
  content/NN
  one/CD
  secure/NN
  location/NN
  delivers/NNS
  relevant/VBP
  information/NN
  need/NN
  wherever/WDT
  increase/VB
  productivity/NN
  deliver/RB
  excellent/JJ
  customer/NN
  service/NN
  reduce/VB
  risk/NN
  across/IN
  entire/JJ
  enterprise/NN
  vendor/NN
  name/NN
  ap/JJ
  transaction/NN
  databank/VBD
  imx/JJ
  llc/NN)","[('onbase', 'NN'), ('hylands', 'VBZ'), ('flagship', 'JJ'), ('product', 'NN'), ('single', 'JJ'), ('enterprise', 'NN'), ('information', 'NN'), ('designed', 'VBN'), ('manage', 'NN'), ('content', 'NN'), ('processes', 'VBZ'), ('cases', 'NNS'), ('onbase', 'NN'), ('centralizes', 'VBZ'), ('important', 'JJ'), ('content', 'NN'), ('one', 'CD'), ('secure', 'NN'), ('location', 'NN'), ('delivers', 'NNS'), ('relevant', 'VBP'), ('information', 'NN'), ('need', 'NN'), ('wherever', 'WDT'), ('increase', 'VB'), ('productivity', 'NN'), ('deliver', 'RB'), ('excellent', 'JJ'), ('customer', 'NN'), ('service', 'NN'), ('reduce', 'VB'), ('risk', 'NN'), ('across', 'IN'), ('entire', 'JJ'), ('enterprise', 'NN'), ('vendor', 'NN'), ('name', 'NN'), ('ap', 'JJ'), ('transaction', 'NN'), ('databank', 'VBD'), ('imx', 'JJ'), ('llc', 'NN')]"
AnyDoc,anydoc powerful automated data capture product leveraged alongside onbase rd party content repository anydoc organizations automatically identify capture data incoming documents streamline key processes ensure accurate information gets need quickly possible,anydoc powerful automated capture product leveraged alongside onbase rd party content repository anydoc organizations automatically identify capture incoming documents streamline key processes ensure accurate information gets need quickly possible,"['anydoc', 'powerful', 'automated', 'capture', 'product', 'leveraged', 'alongside', 'onbase', 'rd', 'party', 'content', 'repository', 'anydoc', 'organizations', 'automatically', 'identify', 'capture', 'incoming', 'documents', 'streamline', 'key', 'processes', 'ensure', 'accurate', 'information', 'gets', 'need', 'quickly', 'possible']",0.17500000000000002,0,"(S
  anydoc/RB
  powerful/JJ
  automated/JJ
  capture/NN
  product/NN
  leveraged/JJ
  alongside/JJ
  onbase/NN
  rd/NN
  party/NN
  content/JJ
  repository/NN
  anydoc/NN
  organizations/NNS
  automatically/RB
  identify/VB
  capture/NN
  incoming/VBG
  documents/NNS
  streamline/JJ
  key/JJ
  processes/NNS
  ensure/VB
  accurate/JJ
  information/NN
  gets/VBZ
  need/VBP
  quickly/RB
  possible/JJ)","[('anydoc', 'RB'), ('powerful', 'JJ'), ('automated', 'JJ'), ('capture', 'NN'), ('product', 'NN'), ('leveraged', 'JJ'), ('alongside', 'JJ'), ('onbase', 'NN'), ('rd', 'NN'), ('party', 'NN'), ('content', 'JJ'), ('repository', 'NN'), ('anydoc', 'NN'), ('organizations', 'NNS'), ('automatically', 'RB'), ('identify', 'VB'), ('capture', 'NN'), ('incoming', 'VBG'), ('documents', 'NNS'), ('streamline', 'JJ'), ('key', 'JJ'), ('processes', 'NNS'), ('ensure', 'VB'), ('accurate', 'JJ'), ('information', 'NN'), ('gets', 'VBZ'), ('need', 'VBP'), ('quickly', 'RB'), ('possible', 'JJ')]"
Service Manager,service manager scalable service desk software powered machine learning analytics automation proven integrated easy use provides powerful itsm platform standardizing service delivery support across enterprise,service manager scalable service desk software powered machine learning analytics automation proven integrated easy use provides powerful itsm standardizing service delivery support across enterprise,"['service', 'manager', 'scalable', 'service', 'desk', 'software', 'powered', 'machine', 'learning', 'analytics', 'automation', 'proven', 'integrated', 'easy', 'use', 'provides', 'powerful', 'itsm', 'standardizing', 'service', 'delivery', 'support', 'across', 'enterprise']",0.3666666666666667,2,"(S
  service/NN
  manager/NN
  scalable/JJ
  service/NN
  desk/NN
  software/NN
  powered/VBN
  machine/NN
  learning/VBG
  analytics/NNS
  automation/NN
  proven/RB
  integrated/VBD
  easy/JJ
  use/NN
  provides/VBZ
  powerful/JJ
  itsm/JJ
  standardizing/VBG
  service/NN
  delivery/NN
  support/NN
  across/IN
  enterprise/NN)","[('service', 'NN'), ('manager', 'NN'), ('scalable', 'JJ'), ('service', 'NN'), ('desk', 'NN'), ('software', 'NN'), ('powered', 'VBN'), ('machine', 'NN'), ('learning', 'VBG'), ('analytics', 'NNS'), ('automation', 'NN'), ('proven', 'RB'), ('integrated', 'VBD'), ('easy', 'JJ'), ('use', 'NN'), ('provides', 'VBZ'), ('powerful', 'JJ'), ('itsm', 'JJ'), ('standardizing', 'VBG'), ('service', 'NN'), ('delivery', 'NN'), ('support', 'NN'), ('across', 'IN'), ('enterprise', 'NN')]"
Dynamics GP,microsoft dynamics line enterprise resource planning customer relationship management software applications dynamics gp midmarket business accounting enterprise resource planning erp software package uses microsoft sql server store data written dexterity programming language part microsoft dynamics suite intelligent business applications,microsoft dynamics line enterprise resource planning customer relationship management software applications dynamics gp midmarket accounting enterprise resource planning erp software package uses microsoft sql server store written dexterity programming language part microsoft dynamics suite intelligent applications,"['microsoft', 'dynamics', 'line', 'enterprise', 'resource', 'planning', 'customer', 'relationship', 'management', 'software', 'applications', 'dynamics', 'gp', 'midmarket', 'accounting', 'enterprise', 'resource', 'planning', 'erp', 'software', 'package', 'uses', 'microsoft', 'sql', 'server', 'store', 'written', 'dexterity', 'programming', 'language', 'part', 'microsoft', 'dynamics', 'suite', 'intelligent', 'applications']",0.8,0,"(S
  microsoft/JJ
  dynamics/NNS
  line/NN
  enterprise/VBP
  resource/NN
  planning/NN
  customer/NN
  relationship/NN
  management/NN
  software/NN
  applications/NNS
  dynamics/NNS
  gp/VBP
  midmarket/NN
  accounting/NN
  enterprise/NN
  resource/NN
  planning/NN
  erp/NN
  software/NN
  package/NN
  uses/VBZ
  microsoft/JJ
  sql/NNS
  server/RB
  store/VBP
  written/VBN
  dexterity/NN
  programming/VBG
  language/NN
  part/NN
  microsoft/FW
  dynamics/NNS
  suite/JJ
  intelligent/JJ
  applications/NNS)","[('microsoft', 'JJ'), ('dynamics', 'NNS'), ('line', 'NN'), ('enterprise', 'VBP'), ('resource', 'NN'), ('planning', 'NN'), ('customer', 'NN'), ('relationship', 'NN'), ('management', 'NN'), ('software', 'NN'), ('applications', 'NNS'), ('dynamics', 'NNS'), ('gp', 'VBP'), ('midmarket', 'NN'), ('accounting', 'NN'), ('enterprise', 'NN'), ('resource', 'NN'), ('planning', 'NN'), ('erp', 'NN'), ('software', 'NN'), ('package', 'NN'), ('uses', 'VBZ'), ('microsoft', 'JJ'), ('sql', 'NNS'), ('server', 'RB'), ('store', 'VBP'), ('written', 'VBN'), ('dexterity', 'NN'), ('programming', 'VBG'), ('language', 'NN'), ('part', 'NN'), ('microsoft', 'FW'), ('dynamics', 'NNS'), ('suite', 'JJ'), ('intelligent', 'JJ'), ('applications', 'NNS')]"
Metasolv,metasolv solution mss provides endtoend service fulfillment communications service providers including order management inventory management service activation use mss create service requests define product offerings design network systems provision services manage inventory equipment connections ip addresses telephone numbers networks,metasolv mss provides endtoend service fulfillment communications service providers including order management inventory management service activation use mss create service requests define product offerings design network systems provision manage inventory equipment connections ip addresses telephone numbers networks,"['metasolv', 'mss', 'provides', 'endtoend', 'service', 'fulfillment', 'communications', 'service', 'providers', 'including', 'order', 'management', 'inventory', 'management', 'service', 'activation', 'use', 'mss', 'create', 'service', 'requests', 'define', 'product', 'offerings', 'design', 'network', 'systems', 'provision', 'manage', 'inventory', 'equipment', 'connections', 'ip', 'addresses', 'telephone', 'numbers', 'networks']",0.0,0,"(S
  metasolv/NN
  mss/NN
  provides/VBZ
  endtoend/JJ
  service/NN
  fulfillment/NN
  communications/NNS
  service/NN
  providers/NNS
  including/VBG
  order/NN
  management/NN
  inventory/NN
  management/NN
  service/NN
  activation/NN
  use/NN
  mss/NN
  create/NN
  service/NN
  requests/NNS
  define/VBP
  product/NN
  offerings/NNS
  design/NN
  network/NN
  systems/NNS
  provision/NN
  manage/NN
  inventory/NN
  equipment/NN
  connections/NNS
  ip/VBP
  addresses/VBZ
  telephone/NN
  numbers/NNS
  networks/NNS)","[('metasolv', 'NN'), ('mss', 'NN'), ('provides', 'VBZ'), ('endtoend', 'JJ'), ('service', 'NN'), ('fulfillment', 'NN'), ('communications', 'NNS'), ('service', 'NN'), ('providers', 'NNS'), ('including', 'VBG'), ('order', 'NN'), ('management', 'NN'), ('inventory', 'NN'), ('management', 'NN'), ('service', 'NN'), ('activation', 'NN'), ('use', 'NN'), ('mss', 'NN'), ('create', 'NN'), ('service', 'NN'), ('requests', 'NNS'), ('define', 'VBP'), ('product', 'NN'), ('offerings', 'NNS'), ('design', 'NN'), ('network', 'NN'), ('systems', 'NNS'), ('provision', 'NN'), ('manage', 'NN'), ('inventory', 'NN'), ('equipment', 'NN'), ('connections', 'NNS'), ('ip', 'VBP'), ('addresses', 'VBZ'), ('telephone', 'NN'), ('numbers', 'NNS'), ('networks', 'NNS')]"
PeopleSoft,peoplesoft erp solution integrates human capital management hcm financial management supplier relationship management enterprise services automation supply chain management campus solutions modules,peoplesoft erp integrates human capital management hcm financial management supplier relationship management enterprise automation supply chain management campus solutions modules,"['peoplesoft', 'erp', 'integrates', 'human', 'capital', 'management', 'hcm', 'financial', 'management', 'supplier', 'relationship', 'management', 'enterprise', 'automation', 'supply', 'chain', 'management', 'campus', 'solutions', 'modules']",0.0,1,"(S
  peoplesoft/JJ
  erp/NN
  integrates/NNS
  human/JJ
  capital/NN
  management/NN
  hcm/NN
  financial/JJ
  management/NN
  supplier/NN
  relationship/NN
  management/NN
  enterprise/NN
  automation/NN
  supply/NN
  chain/NN
  management/NN
  campus/NN
  solutions/NNS
  modules/NNS)","[('peoplesoft', 'JJ'), ('erp', 'NN'), ('integrates', 'NNS'), ('human', 'JJ'), ('capital', 'NN'), ('management', 'NN'), ('hcm', 'NN'), ('financial', 'JJ'), ('management', 'NN'), ('supplier', 'NN'), ('relationship', 'NN'), ('management', 'NN'), ('enterprise', 'NN'), ('automation', 'NN'), ('supply', 'NN'), ('chain', 'NN'), ('management', 'NN'), ('campus', 'NN'), ('solutions', 'NNS'), ('modules', 'NNS')]"
Case Management,case management softwarebased approach helping people accomplish daily work automating work endtoend central concept lowcode automation platform case epicenter used manage tasks outcomes related subcases goal completing journey delivering business outcomes,case management softwarebased approach helping people accomplish daily work automating work endtoend central concept lowcode automation case epicenter used manage tasks outcomes related subcases goal completing journey delivering outcomes,"['case', 'management', 'softwarebased', 'approach', 'helping', 'people', 'accomplish', 'daily', 'work', 'automating', 'work', 'endtoend', 'central', 'concept', 'lowcode', 'automation', 'case', 'epicenter', 'used', 'manage', 'tasks', 'outcomes', 'related', 'subcases', 'goal', 'completing', 'journey', 'delivering', 'outcomes']",0.0,1,"(S
  case/NN
  management/NN
  softwarebased/VBD
  approach/NN
  helping/VBG
  people/NNS
  accomplish/JJ
  daily/JJ
  work/NN
  automating/VBG
  work/NN
  endtoend/JJ
  central/JJ
  concept/NN
  lowcode/NN
  automation/NN
  case/NN
  epicenter/NN
  used/VBN
  manage/NN
  tasks/NNS
  outcomes/RB
  related/JJ
  subcases/NNS
  goal/NN
  completing/VBG
  journey/NN
  delivering/VBG
  outcomes/NNS)","[('case', 'NN'), ('management', 'NN'), ('softwarebased', 'VBD'), ('approach', 'NN'), ('helping', 'VBG'), ('people', 'NNS'), ('accomplish', 'JJ'), ('daily', 'JJ'), ('work', 'NN'), ('automating', 'VBG'), ('work', 'NN'), ('endtoend', 'JJ'), ('central', 'JJ'), ('concept', 'NN'), ('lowcode', 'NN'), ('automation', 'NN'), ('case', 'NN'), ('epicenter', 'NN'), ('used', 'VBN'), ('manage', 'NN'), ('tasks', 'NNS'), ('outcomes', 'RB'), ('related', 'JJ'), ('subcases', 'NNS'), ('goal', 'NN'), ('completing', 'VBG'), ('journey', 'NN'), ('delivering', 'VBG'), ('outcomes', 'NNS')]"
EngageOne Designer,designer generate provide integrated environment designing publishing personalized customer communications,designer generate provide integrated environment designing publishing personalized customer communications,"['designer', 'generate', 'provide', 'integrated', 'environment', 'designing', 'publishing', 'personalized', 'customer', 'communications']",0.0,0,"(S
  designer/NN
  generate/NN
  provide/NN
  integrated/VBD
  environment/NN
  designing/VBG
  publishing/VBG
  personalized/VBN
  customer/NN
  communications/NNS)","[('designer', 'NN'), ('generate', 'NN'), ('provide', 'NN'), ('integrated', 'VBD'), ('environment', 'NN'), ('designing', 'VBG'), ('publishing', 'VBG'), ('personalized', 'VBN'), ('customer', 'NN'), ('communications', 'NNS')]"
GeoTAX,geotaxis easytouse web application helps vendors taxable goods services instantly assess local tax rates,geotaxis easytouse web application helps vendors taxable goods instantly assess local tax rates,"['geotaxis', 'easytouse', 'web', 'application', 'helps', 'vendors', 'taxable', 'goods', 'instantly', 'assess', 'local', 'tax', 'rates']",0.0,0,"(S
  geotaxis/NN
  easytouse/NN
  web/JJ
  application/NN
  helps/VBZ
  vendors/NNS
  taxable/JJ
  goods/NNS
  instantly/RB
  assess/RB
  local/JJ
  tax/NN
  rates/NNS)","[('geotaxis', 'NN'), ('easytouse', 'NN'), ('web', 'JJ'), ('application', 'NN'), ('helps', 'VBZ'), ('vendors', 'NNS'), ('taxable', 'JJ'), ('goods', 'NNS'), ('instantly', 'RB'), ('assess', 'RB'), ('local', 'JJ'), ('tax', 'NN'), ('rates', 'NNS')]"
